chr13	80742153	80743353	69	1201
chr8	134257758	134258738	70	981
chr8	105341929	105342776	71	848
chr2	43452921	43455125	72	2205
chr17	76136102	76136949	73	848
chr2	232571149	232573419	74	2271
chr2	25538600	25539671	75	1072
chr3	127309080	127310210	76	1131
chr6	139946724	139948603	77	1880
chr9	35115827	35116540	78	714
chr12	53613942	53615693	79	1752
chr17	76588198	76589242	80	1045
chr5	176856265	176856731	81	467
chr8	103665943	103667121	82	1179
chr1	33463341	33464460	83	1120
chr2	8684923	8685830	84	908
chr2	26256043	26257535	85	1493
chr10	74094570	74095577	86	1008
chr16	66906831	66907966	87	1136
chr3	13040642	13041365	88	724
chr12	57111334	57112552	89	1219
chr1	228593549	228595195	90	1647
chr9	102581528	102582660	91	1133
chr3	23986507	23988071	92	1565
chr12	52591398	52592890	93	1493
chr15	70778474	70779665	94	1192
chr15	70550784	70551710	95	927
chr17	27465707	27467683	96	1977
chr5	169757789	169758953	97	1165
chr10	74020172	74021339	98	1168
chr17	62981750	62982900	99	1151
chr17	55969850	55970881	100	1032
chrX	129225709	129226695	101	987
chr18	29671691	29673175	102	1485
chr10	125794921	125795981	103	1061
chr2	209130211	209131551	104	1341
chr2	8683615	8684267	105	653
chr8	66863133	66864629	106	1497
chr5	138861129	138862704	107	1576
chr15	65185767	65186690	108	924
chr6	146055803	146057309	109	1507
chr15	31507446	31509083	110	1638
chr12	96514187	96515557	111	1371
chr4	3557834	3559601	112	1768
chr8	103667678	103668787	113	1110
chr10	98591505	98592897	114	1393
chr17	38255126	38255789	115	664
chr7	50423909	50424995	116	1087
chr11	65189586	65190634	117	1049
chr8	134229754	134230808	118	1055
chr6	133134736	133136157	119	1422
chr8	134315179	134316045	120	867
chr11	61594695	61596533	121	1839
chr2	8686696	8687219	122	524
chr6	37150661	37151530	123	870
chr9	123638127	123640161	124	2035
chr6	44026194	44027442	125	1249
chr6	35699198	35700295	126	1098
chr6	14452650	14453701	127	1052
chr15	40599039	40601389	128	2351
chr11	64014095	64015154	129	1060
chr7	104652814	104654953	130	2140
chr22	30831533	30832297	131	765
chr14	77234382	77235386	132	1005
chr16	57333412	57334820	133	1409
chr15	93425255	93426383	134	1129
chr19	13215020	13215850	135	831
chr9	123630606	123631721	136	1116
chr10	105230554	105231587	137	1034
chr9	73033716	73036042	138	2327
chr12	49657883	49659515	139	1633
chr17	80055157	80057196	140	2040
chr2	46523465	46524743	141	1279
chr1	34655996	34656940	142	945
chr1	244998004	244999260	143	1257
chr7	150685456	150686472	144	1017
chr8	131006952	131008098	145	1147
chr7	92462346	92463922	146	1577
chr19	13213520	13214248	147	729
chr19	8552043	8553032	148	990
chr6	138167560	138168603	149	1044
chr17	80816908	80818268	150	1361
chr12	93322359	93323660	151	1302
chr8	74658094	74659805	152	1712
chr11	47429333	47430245	153	913
chr8	129060515	129063313	154	2799
chr16	85649398	85650607	155	1210
chr6	79787478	79788694	156	1217
chr9	117134237	117135887	157	1651
chr17	75136172	75137348	158	1177
chr7	48128020	48129445	159	1426
chr5	169790534	169791255	160	722
chr6	20403069	20404275	161	1207
chr3	13460857	13463011	162	2155
chr1	6673062	6674266	163	1205
chr2	198364039	198365427	164	1389
chr3	167812517	167814407	165	1891
chr3	4909376	4910934	166	1559
chr10	74091473	74092280	167	808
chr14	77422229	77423461	168	1233
chr9	126964607	126965446	169	840
chr15	80444514	80445960	170	1447
chr19	1252642	1253552	171	911
chr7	10979211	10980609	172	1399
chr7	23513574	23514523	173	950
chr12	46121178	46121943	174	766
chr5	150143782	150144621	175	840
chr11	65341606	65342351	176	746
chrX	129220758	129221500	177	743
chr12	54697830	54698597	178	768
chr5	150631940	150633135	179	1196
chr7	143077276	143078910	180	1635
chr5	176852676	176853833	181	1158
chr1	234746397	234747263	182	867
chr2	114360797	114362080	183	1284
chr6	12010989	12012342	184	1354
chr5	118603650	118605175	185	1526
chr7	47330659	47331739	186	1081
chr8	80903879	80904721	187	843
chr19	13947411	13948152	188	742
chr18	72920177	72921850	189	1674
chr1	26868142	26869619	190	1478
chr11	61523798	61524528	191	731
chr11	64008221	64009603	192	1383
chr1	12039817	12040829	193	1013
chr8	71314051	71315316	194	1266
chr20	23136586	23137132	195	547
chr12	1904923	1906891	196	1969
chr2	8784339	8785530	197	1192
chr3	57969102	57970067	198	966
chr16	2264734	2265838	199	1105
chr1	3816283	3818149	200	1867
chr5	95153706	95154566	201	861
chr8	143819941	143821414	202	1474
chr8	103822622	103823350	203	729
chr5	171560085	171560952	204	868
chr10	73472650	73474106	205	1457
chr5	171614471	171615971	206	1501
chr20	304718	306641	207	1924
chr1	226850381	226851209	208	829
chr7	72649022	72650205	209	1184
chr10	43891641	43893075	210	1435
chr19	18527633	18528721	211	1089
chr4	15757839	15758694	212	856
chr8	130691076	130692010	213	935
chr8	33382138	33382710	214	573
chr7	41921009	41922140	215	1132
chr19	10679226	10680123	216	898
chr8	97657084	97658140	217	1057
chr15	65129708	65130127	218	420
chr7	74572094	74573333	219	1240
chr11	117954712	117955458	220	747
chr3	126248612	126249661	221	1050
chr3	195782468	195783321	222	854
chr19	7402115	7403179	223	1065
chr5	10760765	10762761	224	1997
chr4	129732077	129733967	225	1891
chr4	71704633	71706143	226	1511
chr2	26183485	26184400	227	916
chr10	43903947	43905171	228	1225
chr11	75062645	75063734	229	1090
chr15	80108539	80109480	230	942
chr12	113645304	113646940	231	1637
chr5	150169356	150170368	232	1013
chr2	178076822	178078197	233	1376
chr9	127154350	127155580	234	1231
chr6	108878759	108879977	235	1219
chr1	234745762	234746179	236	418
chr19	54711822	54712615	237	794
chr11	47380881	47381876	238	996
chr10	43915610	43916733	239	1124
chr5	10854359	10855381	240	1023
chr4	145815449	145816376	241	928
chr1	149857814	149858786	242	973
chr12	124937809	124938662	243	854
chr6	160147581	160149133	244	1553
chr12	124950480	124951424	245	945
chr3	17783430	17784802	246	1373
chr11	94276704	94278155	247	1452
chr2	26231560	26232548	248	989
chr8	82192380	82194078	249	1699
chr11	72865085	72865802	250	718
chr12	117500855	117501840	251	986
chrX	71299433	71300531	252	1099
chr7	64458253	64460346	253	2094
chr1	45274863	45275552	254	690
chr7	123388321	123389802	255	1482
chr1	249131932	249133488	256	1557
chrX	153236320	153238523	257	2204
chr12	6444870	6446863	258	1994
chr7	39988615	39990040	259	1426
chr7	157646789	157647898	260	1110
chr5	179230630	179231307	261	678
chr1	55007433	55008986	262	1554
chr21	48118053	48119539	263	1487
chr4	128981804	128983566	264	1763
chr1	168472991	168474011	265	1021
chr17	56358799	56359510	266	712
chr10	43471553	43472643	267	1091
chr10	45914113	45915422	268	1310
chr7	128578920	128581577	269	2658
chr2	64977736	64978902	270	1167
chr17	61919716	61921184	271	1469
chr1	111742674	111743517	272	844
chr2	73510863	73512693	273	1831
chr12	46122447	46123807	274	1361
chr17	37909914	37911285	275	1372
chr11	58345018	58347448	276	2431
chr16	29816657	29817764	277	1108
chr6	34191363	34192402	278	1040
chr6	37157398	37158202	279	805
chr7	154996941	154998609	280	1669
chr13	111162141	111163258	281	1118
chr3	50627842	50629183	282	1342
chr11	33915141	33915883	283	743
chr7	65337725	65338910	284	1186
chr3	31573387	31574903	285	1517
chr5	34929093	34930447	286	1355
chr20	30160279	30161468	287	1190
chr4	87855752	87857786	288	2035
chr1	15850420	15851959	289	1540
chr15	90577442	90578965	290	1524
chr8	125486356	125487800	291	1445
chr7	64498063	64499340	292	1278
chr9	134390841	134391857	293	1017
chr19	50143227	50144165	294	939
chr2	43385257	43386470	295	1214
chr2	85083826	85084524	296	699
chr8	104625670	104626869	297	1200
chr2	243153198	243154203	298	1006
chr5	131831410	131832892	299	1483
chr9	95857442	95858700	300	1259
chrX	152989233	152990775	301	1543
chr1	19832046	19832834	302	789
chr5	169784658	169785751	303	1094
chr11	85779606	85781093	304	1488
chr3	156892117	156893376	305	1260
chr6	41506194	41507042	306	849
chr6	109643927	109644805	307	879
chr11	75051191	75052343	308	1153
chr15	100466456	100468878	309	2423
chr2	10587784	10589243	310	1460
chr6	75993962	75995296	311	1335
chr1	181031247	181032277	312	1031
chr1	28844221	28845544	313	1324
chr9	132222505	132223446	314	942
chr7	155149531	155151668	315	2138
chrX	129304606	129306310	316	1705
chr8	124285918	124287739	317	1822
chr1	159879850	159880907	318	1058
chr1	2158754	2159548	319	795
chr2	99421486	99422619	320	1134
chr6	109803913	109805207	321	1295
chr13	111566450	111568235	322	1786
chr12	98896507	98898481	323	1975
chr10	135523099	135524835	324	1737
chr1	45139691	45140478	325	788
chr10	76585140	76586837	326	1698
chr5	10635359	10636157	327	799
chr9	134131422	134132421	328	1000
chr6	86352525	86354049	329	1525
chr11	94307436	94308220	330	785
chr7	32981725	32983207	331	1483
chr7	32930607	32932745	332	2139
chr11	65186113	65186879	333	767
chrX	118826186	118827720	334	1535
chr8	61821370	61822107	335	738
chr7	74202745	74204021	336	1277
chr21	34442111	34443157	337	1047
chr8	90995990	90997115	338	1126
chr11	128565526	128566315	339	790
chr2	209118790	209120573	340	1784
chr11	72447354	72448247	341	894
chr7	45016657	45017602	342	946
chr12	122231555	122232818	343	1264
chr1	44299473	44301205	344	1733
chr4	15003216	15005527	345	2312
chr17	80245858	80246341	346	484
chr14	105218567	105219833	347	1267
chr2	48541202	48542876	348	1675
chr8	11313816	11315036	349	1221
chr1	42149290	42150374	350	1085
chr18	11980476	11982207	351	1732
chr5	150162863	150163553	352	691
chr7	35076074	35077958	353	1885
chr7	149322696	149323632	354	937
chr7	105924588	105926193	355	1606
chr8	61828801	61829659	356	859
chr11	65264549	65265453	357	905
chr21	27106792	27108337	358	1546
chr3	151589078	151589863	359	786
chr17	53827998	53829097	360	1100
chr6	30654387	30655422	361	1036
chr7	73001775	73002698	362	924
chr13	107219455	107221176	363	1722
chr2	208489288	208490973	364	1686
chr1	28837541	28838575	365	1035
chr3	186082709	186083538	366	830
chr15	90517622	90518361	367	740
chr9	3525691	3527040	368	1350
chr14	77427989	77428879	369	891
chr10	73648330	73649364	370	1035
chr20	23142029	23143295	371	1267
chr20	30198261	30198964	372	704
chr17	66233520	66234496	373	977
chr17	2304320	2305617	374	1298
chr15	70755132	70756188	375	1057
chr11	10602655	10603617	376	963
chr12	125197705	125198839	377	1135
chr17	66340163	66341264	378	1102
chr14	105531619	105532283	379	665
chr5	126112186	126113150	380	965
chr12	98908864	98910465	381	1602
chr16	85722025	85723118	382	1094
chr1	249238409	249240663	383	2255
chr10	43913448	43913931	384	484
chr12	111843085	111844219	385	1135
chr1	113498001	113499676	386	1676
chr1	221914901	221916828	387	1928
chr11	63973816	63974453	388	638
chr3	14611030	14612042	389	1013
chr19	6801073	6802843	390	1771
chr11	64084519	64086141	391	1623
chr6	160250279	160252064	392	1786
chr3	98505152	98506045	393	894
chr3	193788041	193789232	394	1192
chrX	153193513	153194248	395	736
chr12	131355176	131357092	396	1917
chr4	71757747	71758709	397	963
chr17	39834678	39836001	398	1324
chr14	35872764	35874319	399	1556
chr5	55160499	55161522	400	1024
chr16	68297713	68299623	401	1911
chr20	47894384	47895348	402	965
chr12	125336658	125337800	403	1143
chr17	58469032	58470122	404	1091
chr3	195973559	195974413	405	855
chr3	51428177	51429291	406	1115
chr2	85115517	85116681	407	1165
chr4	55684967	55686057	408	1091
chr5	171541772	171542954	409	1183
chr4	103265523	103266975	410	1453
chr3	193787119	193787982	411	864
chr18	5295541	5297140	412	1600
chr17	56385425	56386034	413	610
chr13	31286888	31287696	414	809
chr12	125423673	125425586	415	1914
chr6	167411249	167413383	416	2135
chr18	74826319	74827503	417	1185
chr16	2586886	2588456	418	1571
chr4	2414341	2415469	419	1129
chr8	37552409	37553668	420	1260
chrX	109245091	109246605	421	1515
chr2	46761738	46763016	422	1279
chr16	66637680	66639557	423	1878
chrX	2846165	2847494	424	1330
chr7	142246872	142248074	425	1203
chr1	212587633	212589263	426	1631
chr6	27860616	27861742	427	1127
chr2	43446328	43447613	428	1286
chr9	90407663	90408775	429	1113
chr12	124941771	124942507	430	737
chr2	219270690	219272309	431	1620
chr8	67024941	67026692	432	1752
chr13	111213304	111214659	433	1356
chr1	227127075	227128161	434	1087
chr17	62971128	62972389	435	1262
chr2	37862286	37863356	436	1071
chr12	9101715	9103030	437	1316
chr1	2186784	2187879	438	1096
chr4	153456730	153458124	439	1395
chr7	101499479	101500620	440	1142
chrX	38662911	38663803	441	893
chr12	6722096	6723730	442	1635
chr5	131761876	131762807	443	932
chr15	40398753	40399384	444	632
chr6	82650675	82651764	445	1090
chr3	49710786	49712206	446	1421
chrX	30670666	30672089	447	1424
chr16	86016070	86016935	448	866
chr18	39398092	39399318	449	1227
chr3	125979742	125980350	450	609
chr1	2221626	2222874	451	1249
chr8	68255114	68256579	452	1466
chr14	21081300	21082290	453	991
chr2	26100548	26101906	454	1359
chr1	31190791	31192341	455	1551
chr9	47177810	47178646	456	837
chr19	14485903	14486675	457	773
chr8	128747199	128748747	458	1549
chr16	30381612	30382713	459	1102
chr6	11093462	11094905	460	1444
chr5	131825890	131827035	461	1146
chr19	1248137	1249986	462	1850
chr10	30722084	30723906	463	1823
chr1	8021125	8022239	464	1115
chr6	30709985	30711238	465	1254
chr15	40625929	40626925	466	997
chr8	33370516	33371505	467	990
chr7	157725161	157726802	468	1642
chr17	2295524	2297301	469	1778
chr1	236105444	236106000	470	557
chr8	52810845	52812535	471	1691
chr3	193972981	193973941	472	961
chr6	26199020	26200296	473	1277
chr11	47398156	47399299	474	1144
chr11	3861866	3863125	475	1260
chr1	33814721	33816219	476	1499
chr1	169862474	169863615	477	1142
chr4	7649641	7650317	478	677
chr5	154236946	154238529	479	1584
chrX	71400890	71401919	480	1030
chr21	45758409	45759565	481	1157
chr6	106895673	106896601	482	929
chr7	38272123	38273210	483	1088
chr3	133291901	133292878	484	978
chr8	101224944	101225943	485	1000
chr17	55938072	55938815	486	744
chr4	56212151	56213251	487	1101
chr4	128885820	128887189	488	1370
chr11	57434487	57436062	489	1576
chr8	144107034	144108484	490	1451
chr13	98627990	98629596	491	1607
chr7	155382933	155384030	492	1098
chr2	224330264	224331129	493	866
chr18	47807575	47808419	494	845
chr6	2764859	2766327	495	1469
chr21	33103327	33105493	496	2167
chr8	64080521	64081861	497	1341
chr6	33854300	33855189	498	890
chr20	4792034	4793188	499	1155
chr14	24583062	24584559	500	1498
chr5	543577	544801	501	1225
chr1	236117765	236119011	502	1247
chr2	136919449	136920900	503	1452
chr1	247578670	247580079	504	1410
chr14	20810849	20812016	505	1168
chr1	1243206	1244323	506	1118
chr6	114202249	114203289	507	1041
chr1	26611072	26611839	508	768
chr2	109830142	109831073	509	932
chr16	30537622	30539364	510	1743
chr7	97910416	97911116	511	701
chr20	23065956	23067267	512	1312
chr5	42994655	42995349	513	695
chr5	115176867	115178398	514	1532
chr12	124875249	124877463	515	2215
chr2	241564333	241565308	516	976
chr6	142467861	142468871	517	1011
chr6	170809907	170811683	518	1777
chr5	114879560	114881040	519	1481
chr1	235116214	235117266	520	1053
chr16	54962270	54963754	521	1485
chr4	129208526	129209767	522	1242
chr15	66993127	66994844	523	1718
chr14	91526524	91527609	524	1086
chr8	57123716	57125124	525	1409
chrX	40007465	40008643	526	1179
chr2	27303809	27304591	527	783
chr3	137855311	137857089	528	1779
chr19	8633920	8634653	529	734
chr6	26123064	26124857	530	1794
chr7	143072171	143073129	531	959
chr6	155635104	155636420	532	1317
chr19	6099755	6100825	533	1071
chr7	157463047	157464206	534	1160
chr21	38639171	38640607	535	1437
chr4	57301140	57302719	536	1580
chr8	61822215	61823191	537	977
chr3	23957952	23959278	538	1327
chr3	9821102	9822452	539	1351
chr2	191398638	191399880	540	1243
chr5	112256766	112258254	541	1489
chr13	76123175	76124293	542	1119
chr19	54640633	54641581	543	949
chr17	61776344	61777819	544	1476
chr17	80174203	80175178	545	976
chr7	150075853	150077154	546	1302
chr21	40351275	40352076	547	802
chr5	154682261	154683324	548	1064
chr8	142138052	142139382	549	1331
chr15	93795813	93796644	550	832
chr8	61428894	61430238	551	1345
chr19	54714413	54715118	552	706
chr3	151621078	151621810	553	733
chr1	42206261	42207030	554	770
chr7	86781163	86782584	555	1422
chr19	41859291	41860236	556	946
chr11	122587689	122588764	557	1076
chr7	152160454	152161774	558	1321
chr8	17476984	17477716	559	733
chr2	46542169	46543434	560	1266
chr7	29905563	29906879	561	1317
chr16	53164247	53165910	562	1664
chr3	17891811	17892543	563	733
chr19	8564938	8565647	564	710
chr14	77506350	77507346	565	997
chrX	117629080	117630946	566	1867
chr10	23845595	23846433	567	839
chr21	40382645	40383307	568	663
chr6	116892003	116893059	569	1057
chr6	121966208	121966995	570	788
chr6	27775250	27776441	571	1192
chr12	54821757	54823205	572	1449
chr11	117685385	117686654	573	1270
chr3	126945378	126946374	574	997
chr17	72708574	72709740	575	1167
chr18	60766795	60768103	576	1309
chr2	20549881	20551389	577	1509
chr21	40176962	40178295	578	1334
chr11	118305694	118307439	579	1746
chr3	18486064	18487465	580	1402
chr11	64917879	64918779	581	901
chr17	81009245	81010266	582	1022
chr17	76124589	76125052	583	464
chr7	87505117	87506466	584	1350
chr4	38665028	38666668	585	1641
chr21	34587818	34588735	586	918
chr21	46293256	46294291	587	1036
chr4	187111919	187113564	588	1646
chr1	209929145	209930478	589	1334
chr12	53773107	53774636	590	1530
chr8	58774455	58775305	591	851
chr6	68589504	68591584	592	2081
chr7	104601120	104602125	593	1006
chr8	126441385	126442709	594	1325
chr5	10704805	10705816	595	1012
chr16	2932176	2933475	596	1300
chr17	27052479	27053756	597	1278
chr8	103250710	103252201	598	1492
chr6	155053947	155055651	599	1705
chr2	114646949	114648030	600	1082
chr2	65079822	65080693	601	872
chr11	67797595	67798589	602	995
chr5	81046501	81047944	603	1444
chr16	86017059	86018348	604	1290
chr15	79207500	79208368	605	869
chr2	208633937	208635228	606	1292
chr15	65133357	65134402	607	1046
chr12	1770685	1771604	608	920
chr13	60970115	60972152	609	2038
chr10	134257182	134257885	610	704
chr7	72971138	72972409	611	1272
chr3	116754662	116755901	612	1240
chr1	12210429	12211192	613	764
chr11	72524833	72526196	614	1364
chr4	15779801	15781317	615	1517
chr8	130593834	130594906	616	1073
chr11	102961823	102963329	617	1507
chr2	43437489	43438348	618	860
chr5	53969447	53970273	619	827
chr3	27562593	27563718	620	1126
chr15	75321565	75322745	621	1181
chr1	235246414	235247548	622	1135
chr16	89382200	89383190	623	991
chr8	134261364	134262280	624	917
chr1	153894931	153896093	625	1163
chr12	50134889	50136076	626	1188
chr5	134240054	134241594	627	1541
chr7	98971705	98973290	628	1586
chr2	8230852	8231629	629	778
chr3	101567755	101569056	630	1302
chr19	13949846	13951037	631	1192
chr9	45119191	45120218	632	1028
chr17	56409837	56410127	633	291
chr7	44121464	44122730	634	1267
chr6	170101538	170102845	635	1308
chr3	196695368	196697106	636	1739
chr6	4135252	4136626	637	1375
chr2	8821854	8822570	638	717
chr9	99180392	99181779	639	1388
chrX	102239841	102240894	640	1054
chr8	38793951	38794967	641	1017
chr10	15209831	15211418	642	1588
chr11	118927356	118928487	643	1132
chr14	74208142	74208958	644	817
chr7	142902715	142903806	645	1092
chr7	75367945	75369193	646	1249
chr13	46963999	46964813	647	815
chr11	47612974	47613952	648	979
chr11	64037014	64038098	649	1085
chr20	23067605	23068161	650	557
chr12	110939236	110940455	651	1220
chr6	27113563	27115472	652	1910
chr3	150263692	150264927	653	1236
chr5	43120732	43122219	654	1488
chr16	68366181	68367075	655	895
chr5	169739304	169740171	656	868
chr12	58087370	58088422	657	1053
chr12	118810283	118811129	658	847
chr2	136498931	136500063	659	1133
chr11	122932203	122933749	660	1547
chr3	51704761	51706186	661	1426
chr16	81577767	81579153	662	1387
chr14	50328355	50330108	663	1754
chr9	38561172	38562082	664	911
chr5	111092774	111094094	665	1321
chr11	120078579	120079801	666	1223
chr17	66287170	66288856	667	1687
chr2	85632448	85633325	668	878
chr18	74764489	74765232	669	744
chr19	18111299	18112722	670	1424
chr22	41777049	41778374	671	1326
chr1	224752306	224753595	672	1290
chr7	100183410	100184439	673	1030
chr6	119214669	119216484	674	1816
chr3	35786886	35788134	675	1249
chr19	18263113	18264361	676	1249
chr19	54751602	54752409	677	808
chr19	796810	798118	678	1309
chr19	18391911	18393077	679	1167
chr4	38668709	38669142	680	434
chr12	114403847	114404856	681	1010
chr2	228682701	228684058	682	1358
chr5	98263756	98265610	683	1855
chr3	14473062	14474327	684	1266
chr1	42204582	42205717	685	1136
chr6	32936063	32937139	686	1077
chr4	140476316	140477826	687	1511
chr20	4062901	4064144	688	1244
chr5	89704787	89706188	689	1402
chr5	14663967	14665274	690	1308
chr2	8617720	8618763	691	1044
chr1	114447065	114448376	692	1312
chr7	116502238	116503399	693	1162
chr10	73234731	73235702	694	972
chr4	6783929	6785685	695	1757
chr1	193090598	193091751	696	1154
chr19	8008186	8009444	697	1259
chr9	27572766	27574279	698	1514
chr19	44172387	44173587	699	1201
chr8	145733449	145735583	700	2135
chr8	134294927	134296179	701	1253
chr8	95565351	95566476	702	1126
chr7	35839879	35841676	703	1798
chr2	208497471	208498298	704	828
chr14	54863118	54864307	705	1190
chr1	228327444	228328487	706	1044
chr5	154134043	154135398	707	1356
chr2	224625533	224626442	708	910
chr10	32635013	32636637	709	1625
chr19	11545591	11546695	710	1105
chr7	101360602	101362130	711	1529
chr11	3914916	3916196	712	1281
chr9	73028295	73029467	713	1173
chr1	90222725	90223933	714	1209
chr2	113402722	113404039	715	1318
chr11	17297532	17298951	716	1420
chr9	33166670	33168128	717	1459
chr7	36192162	36193316	718	1155
chr1	182360393	182361621	719	1229
chr2	46768756	46770149	720	1394
chr1	92950914	92953014	721	2101
chr12	46383596	46384881	722	1286
chr1	2516689	2518841	723	2153
chrX	106928010	106928819	724	810
chr7	150754674	150755858	725	1185
chr1	1051103	1052165	726	1063
chr13	114461520	114462704	727	1185
chr10	81204199	81206077	728	1879
chr2	169102922	169104529	729	1608
chr7	38217276	38218495	730	1220
chr1	45188734	45189729	731	996
chr5	40797217	40799003	732	1787
chr11	78127445	78129558	733	2114
chr4	174255237	174256801	734	1565
chr18	46477746	46479446	735	1701
chr1	64058732	64060334	736	1603
chr1	56890085	56891458	737	1374
chr11	62379328	62380832	738	1505
chr2	70369166	70370207	739	1042
chr2	105371417	105372582	740	1166
chr12	125050867	125052880	741	2014
chr7	155137223	155138044	742	822
chr16	29756790	29757855	743	1066
chr8	92081782	92083032	744	1251
chr17	61742531	61743532	745	1002
chr11	67764146	67765467	746	1322
chr12	92538668	92540467	747	1800
chr3	33481468	33482851	748	1384
chr8	134250217	134251348	749	1132
chr5	86563217	86564600	750	1384
chr12	53472582	53473735	751	1154
chr6	37039312	37040842	752	1531
chr11	77898996	77900226	753	1231
chr7	148822805	148824373	754	1569
chr17	54669885	54672254	755	2370
chr5	158789040	158789769	756	730
chr1	234859029	234860506	757	1478
chr8	142096246	142096796	758	551
chr4	83350017	83352249	759	2233
chr13	106834515	106835583	760	1069
chr21	34637929	34639462	761	1534
chr17	42276187	42278088	762	1902
chr9	67670722	67671921	763	1200
chr7	75987587	75989255	764	1669
chr11	6656399	6657309	765	911
chr7	2558804	2559724	766	921
chr4	2788684	2789708	767	1025
chr1	87379521	87381246	768	1726
chr8	134511256	134512287	769	1032
chr1	12233671	12234241	770	571
chr7	16684334	16686335	771	2002
chr17	54374158	54375137	772	980
chr3	31275466	31276173	773	708
chr2	3605502	3606615	774	1114
chr7	32628220	32629018	775	799
chr7	21904986	21906026	776	1041
chr7	25164517	25165605	777	1089
chr19	16221998	16222972	778	975
chr6	71957963	71958546	779	584
chr4	51046	52239	780	1194
chr16	49564213	49565053	781	841
chr8	135843927	135845240	782	1314
chr5	75476504	75477689	783	1186
chr7	75920627	75921895	784	1269
chr1	21660460	21661485	785	1026
chr1	247570395	247571060	786	666
chr11	67888181	67889588	787	1408
chr2	220252041	220253524	788	1484
chr10	111985438	111987139	789	1702
chr10	6017918	6020178	790	2261
chr21	37528417	37529861	791	1445
chr4	140097506	140099674	792	2169
chr14	24300689	24301323	793	635
chr13	53024005	53025098	794	1094
chr19	33739789	33740824	795	1036
chr12	120632081	120633239	796	1159
chr12	96570495	96571423	797	929
chr6	39196793	39197587	798	795
chr13	45914614	45916110	799	1497
chr16	85961904	85962549	800	646
chr8	134666379	134667153	801	775
chr10	80828416	80829422	802	1007
chr9	101866729	101867834	803	1106
chr3	14451746	14452821	804	1076
chr6	30684793	30685626	805	834
chr1	33502078	33502853	806	776
chr1	26560107	26561302	807	1196
chr2	136633181	136634534	808	1354
chr13	22583343	22584258	809	916
chr2	9770518	9771625	810	1108
chr7	50252130	50253544	811	1415
chr17	72595136	72596119	812	984
chr8	103612754	103614005	813	1252
chr10	115802620	115803954	814	1335
chr6	160182390	160183976	815	1587
chr3	53192745	53193444	816	700
chr11	129993823	129994454	817	632
chr11	1793060	1794383	818	1324
chr1	202128912	202130185	819	1274
chr11	10480493	10481197	820	705
chr11	129184073	129185116	821	1044
chr14	35810651	35811405	822	755
chr21	38738036	38739579	823	1544
chr17	79212483	79213492	824	1010
chr1	6087748	6088782	825	1035
chr5	68389298	68390438	826	1141
chr19	2163409	2164504	827	1096
chr8	70593994	70594822	828	829
chr2	88990730	88991711	829	982
chr5	140018558	140019634	830	1077
chr20	5651645	5652576	831	932
chr11	65244249	65245514	832	1266
chr1	154530851	154532343	833	1493
chr3	45730299	45731305	834	1007
chr5	43312903	43314065	835	1163
chr20	22526674	22527416	836	743
chr19	46144499	46146015	837	1517
